"id_1";"maximum(att_1)_activityId";"maximum(att_1)_activityName";"maximum(att_1)_activityType";"maximum(att_1)_assignee";"maximum(att_1)_canceled";"maximum(att_1)_completeScope";"maximum(att_1)_durationInMillis";"maximum(att_1)_endTime";"maximum(att_1)_executionId";"maximum(att_1)_id";"maximum(att_1)_parentActivityInstanceId";"maximum(att_1)_processDefinitionId";"maximum(att_1)_processDefinitionKey";"maximum(att_1)_processInstanceId";"maximum(att_1)_rootProcessInstanceId";"maximum(att_1)_startTime";"maximum(att_1)_taskId"
"369";"Activity_0tws971";"Payment Type (Decision Model)";"businessRuleTask";;"false";"false";"11.0";"2021-05-15T09:43:51.533+0000";"0e3ccc47-b562-11eb-b311-72e642d23b9b";"Activity_0tws971:0e3ccc48-b562-11eb-b311-72e642d23b9b";"30bcb29a-b561-11eb-b311-72e642d23b9b";"SalesProcess:20:417c0182-b09a-11eb-815c-5afe1358295f";"SalesProcess";"30bcb29a-b561-11eb-b311-72e642d23b9b";"30bcb29a-b561-11eb-b311-72e642d23b9b";"2021-05-15T09:43:51.522+0000";
"36";"StartEventInventoryCheckAvailabilityProcessStarted";;"messageStartEvent";;"false";"false";"0.0";"2021-05-27T12:09:56.019+0000";"733d9a29-bee4-11eb-81f7-322213044446";"733de850-bee4-11eb-81f7-322213044446";"733d9a29-bee4-11eb-81f7-322213044446";"a3be8d25-b092-11eb-815c-5afe1358295f";"InventoryCheckAvialabilityProcess";"733d9a29-bee4-11eb-81f7-322213044446";"733d9a29-bee4-11eb-81f7-322213044446";"2021-05-27T12:09:56.019+0000";
"370";"Activity_0tws971";"Payment Type (Decision Model)";"businessRuleTask";;"false";"false";"9.0";"2021-05-09T07:42:17.095+0000";"13efb2c0-b09a-11eb-815c-5afe1358295f";"Activity_0tws971:13efb2c1-b09a-11eb-815c-5afe1358295f";"0ae899d7-b09a-11eb-815c-5afe1358295f";"SalesProcess:19:08129675-b09a-11eb-815c-5afe1358295f";"SalesProcess";"0ae899d7-b09a-11eb-815c-5afe1358295f";"0ae899d7-b09a-11eb-815c-5afe1358295f";"2021-05-09T07:42:17.086+0000";
"371";"Activity_0tws971";"Payment Type (Decision Model)";"businessRuleTask";;"false";"false";"12.0";"2021-05-09T07:28:08.265+0000";"19fe0f17-b098-11eb-815c-5afe1358295f";"Activity_0tws971:19fe0f18-b098-11eb-815c-5afe1358295f";"0edca2ae-b098-11eb-815c-5afe1358295f";"SalesProcess:16:0374688a-b098-11eb-815c-5afe1358295f";"SalesProcess";"0edca2ae-b098-11eb-815c-5afe1358295f";"0edca2ae-b098-11eb-815c-5afe1358295f";"2021-05-09T07:28:08.253+0000";
"372";"Activity_0tws971";"Payment Type (Decision Model)";"businessRuleTask";;"false";"false";"31.0";"2021-05-20T09:16:55.340+0000";"1ef6dd6a-b94c-11eb-a4b5-aef981eb09af";"Activity_0tws971:1ef7047b-b94c-11eb-a4b5-aef981eb09af";"0b00d902-b94c-11eb-a4b5-aef981eb09af";"SalesProcess:28:f2861020-b94b-11eb-a4b5-aef981eb09af";"SalesProcess";"0b00d902-b94c-11eb-a4b5-aef981eb09af";"0b00d902-b94c-11eb-a4b5-aef981eb09af";"2021-05-20T09:16:55.309+0000";
"373";"Activity_0tws971";"Payment Type (Decision Model)";"businessRuleTask";;"false";"false";"13.0";"2021-05-09T07:06:48.268+0000";"1f0db669-b095-11eb-815c-5afe1358295f";"Activity_0tws971:1f0db66a-b095-11eb-815c-5afe1358295f";"165532ae-b095-11eb-815c-5afe1358295f";"SalesProcess:9:0f26f8ba-b095-11eb-815c-5afe1358295f";"SalesProcess";"165532ae-b095-11eb-815c-5afe1358295f";"165532ae-b095-11eb-815c-5afe1358295f";"2021-05-09T07:06:48.255+0000";
"374";"Activity_0tws971";"Payment Type (Decision Model)";"businessRuleTask";;"false";"false";"16.0";"2021-05-23T06:43:11.764+0000";"24888cdc-bb92-11eb-8a9f-86b0ac3ad822";"Activity_0tws971:24888cdd-bb92-11eb-8a9f-86b0ac3ad822";"1031a3cd-bb92-11eb-8a9f-86b0ac3ad822";"SalesProcess:29:0564712b-bb92-11eb-8a9f-86b0ac3ad822";"SalesProcess";"1031a3cd-bb92-11eb-8a9f-86b0ac3ad822";"1031a3cd-bb92-11eb-8a9f-86b0ac3ad822";"2021-05-23T06:43:11.748+0000";
"375";"Activity_0tws971";"Payment Type (Decision Model)";"businessRuleTask";;"false";"false";"1636.0";"2021-05-20T08:48:45.872+0000";"2f01c18a-b948-11eb-a4b5-aef981eb09af";"Activity_0tws971:2f01c18b-b948-11eb-a4b5-aef981eb09af";"a07327aa-b947-11eb-a4b5-aef981eb09af";"SalesProcess:21:8e31ff88-b947-11eb-a4b5-aef981eb09af";"SalesProcess";"a07327aa-b947-11eb-a4b5-aef981eb09af";"a07327aa-b947-11eb-a4b5-aef981eb09af";"2021-05-20T08:48:44.236+0000";
"376";"Activity_0tws971";"Payment Type (Decision Model)";"businessRuleTask";;"false";"false";"31.0";"2021-05-15T09:44:49.601+0000";"30d638b4-b562-11eb-b311-72e642d23b9b";"Activity_0tws971:30d638b5-b562-11eb-b311-72e642d23b9b";"10bf9bf0-b561-11eb-b311-72e642d23b9b";"SalesProcess:20:417c0182-b09a-11eb-815c-5afe1358295f";"SalesProcess";"10bf9bf0-b561-11eb-b311-72e642d23b9b";"10bf9bf0-b561-11eb-b311-72e642d23b9b";"2021-05-15T09:44:49.570+0000";
"377";"Activity_0tws971";"Payment Type (Decision Model)";"businessRuleTask";;"false";"false";"45.0";"2021-05-23T06:36:47.102+0000";"3f3d5c9c-bb91-11eb-8a9f-86b0ac3ad822";"Activity_0tws971:3f3d5c9d-bb91-11eb-8a9f-86b0ac3ad822";"1ff0f86d-bb91-11eb-8a9f-86b0ac3ad822";"SalesProcess:28:f2861020-b94b-11eb-a4b5-aef981eb09af";"SalesProcess";"1ff0f86d-bb91-11eb-8a9f-86b0ac3ad822";"1ff0f86d-bb91-11eb-8a9f-86b0ac3ad822";"2021-05-23T06:36:47.057+0000";
"378";"Activity_0tws971";"Payment Type (Decision Model)";"businessRuleTask";;"false";"false";"14.0";"2021-05-15T09:45:16.299+0000";"40c29b8c-b562-11eb-b311-72e642d23b9b";"Activity_0tws971:40c29b8d-b562-11eb-b311-72e642d23b9b";"25bf961f-b561-11eb-b311-72e642d23b9b";"SalesProcess:20:417c0182-b09a-11eb-815c-5afe1358295f";"SalesProcess";"25bf961f-b561-11eb-b311-72e642d23b9b";"25bf961f-b561-11eb-b311-72e642d23b9b";"2021-05-15T09:45:16.285+0000";
"379";"Activity_0tws971";"Payment Type (Decision Model)";"businessRuleTask";;"false";"false";"6.0";"2021-05-15T10:28:13.707+0000";"410513e9-b568-11eb-b311-72e642d23b9b";"Activity_0tws971:410513ea-b568-11eb-b311-72e642d23b9b";"247a1998-b568-11eb-b311-72e642d23b9b";"SalesProcess:20:417c0182-b09a-11eb-815c-5afe1358295f";"SalesProcess";"247a1998-b568-11eb-b311-72e642d23b9b";"247a1998-b568-11eb-b311-72e642d23b9b";"2021-05-15T10:28:13.701+0000";
"37";"StartEventInventoryCheckAvailabilityProcessStarted";;"messageStartEvent";;"false";"false";"0.0";"2021-05-15T09:39:33.099+0000";"7434467d-b561-11eb-b311-72e642d23b9b";"743494ae-b561-11eb-b311-72e642d23b9b";"7434467d-b561-11eb-b311-72e642d23b9b";"a3be8d25-b092-11eb-815c-5afe1358295f";"InventoryCheckAvialabilityProcess";"7434467d-b561-11eb-b311-72e642d23b9b";"7434467d-b561-11eb-b311-72e642d23b9b";"2021-05-15T09:39:33.099+0000";
"380";"Activity_0tws971";"Payment Type";"businessRuleTask";;"false";"false";"15.0";"2021-05-27T09:45:23.750+0000";"4228628d-bed0-11eb-8d08-a247f19c548a";"Activity_0tws971:4228628e-bed0-11eb-8d08-a247f19c548a";"247bccac-bed0-11eb-8d08-a247f19c548a";"SalesProcess:34:91882f6d-bec8-11eb-8d08-a247f19c548a";"SalesProcess";"247bccac-bed0-11eb-8d08-a247f19c548a";"247bccac-bed0-11eb-8d08-a247f19c548a";"2021-05-27T09:45:23.735+0000";
"381";"Activity_0tws971";"Payment Type (Decision Model)";"businessRuleTask";;"false";"false";"1538.0";"2021-05-23T06:29:48.266+0000";"44b43f05-bb90-11eb-8a9f-86b0ac3ad822";"Activity_0tws971:44b43f06-bb90-11eb-8a9f-86b0ac3ad822";"19b59f66-bb90-11eb-8a9f-86b0ac3ad822";"SalesProcess:28:f2861020-b94b-11eb-a4b5-aef981eb09af";"SalesProcess";"19b59f66-bb90-11eb-8a9f-86b0ac3ad822";"19b59f66-bb90-11eb-8a9f-86b0ac3ad822";"2021-05-23T06:29:46.728+0000";
"382";"Activity_0tws971";"Payment Type (Decision Model)";"businessRuleTask";;"false";"false";"10.0";"2021-05-09T07:07:55.418+0000";"471499f1-b095-11eb-815c-5afe1358295f";"Activity_0tws971:471499f2-b095-11eb-815c-5afe1358295f";"3e879306-b095-11eb-815c-5afe1358295f";"SalesProcess:10:37e5e1a2-b095-11eb-815c-5afe1358295f";"SalesProcess";"3e879306-b095-11eb-815c-5afe1358295f";"3e879306-b095-11eb-815c-5afe1358295f";"2021-05-09T07:07:55.408+0000";
"383";"Activity_0tws971";"Payment Type";"businessRuleTask";;"false";"false";"22.0";"2021-05-23T06:58:32.420+0000";"49489706-bb94-11eb-8a9f-86b0ac3ad822";"Activity_0tws971:49489707-bb94-11eb-8a9f-86b0ac3ad822";"357cb0e6-bb94-11eb-8a9f-86b0ac3ad822";"SalesProcess:32:d782449f-bb92-11eb-8a9f-86b0ac3ad822";"SalesProcess";"357cb0e6-bb94-11eb-8a9f-86b0ac3ad822";"357cb0e6-bb94-11eb-8a9f-86b0ac3ad822";"2021-05-23T06:58:32.398+0000";
"384";"Activity_0tws971";"Payment Type (Decision Model)";"businessRuleTask";;"false";"false";"135.0";"2021-05-20T08:56:38.674+0000";"49b6a670-b949-11eb-a4b5-aef981eb09af";"Activity_0tws971:49b6a671-b949-11eb-a4b5-aef981eb09af";"fe34a97f-b948-11eb-a4b5-aef981eb09af";"SalesProcess:23:f299c694-b948-11eb-a4b5-aef981eb09af";"SalesProcess";"fe34a97f-b948-11eb-a4b5-aef981eb09af";"fe34a97f-b948-11eb-a4b5-aef981eb09af";"2021-05-20T08:56:38.539+0000";
"385";"Activity_0tws971";"Payment Type (Decision Model)";"businessRuleTask";;"false";"false";"11.0";"2021-05-09T07:36:41.223+0000";"4bbd646d-b099-11eb-815c-5afe1358295f";"Activity_0tws971:4bbd646e-b099-11eb-815c-5afe1358295f";"4210e3c4-b099-11eb-815c-5afe1358295f";"SalesProcess:17:3a2c7930-b099-11eb-815c-5afe1358295f";"SalesProcess";"4210e3c4-b099-11eb-815c-5afe1358295f";"4210e3c4-b099-11eb-815c-5afe1358295f";"2021-05-09T07:36:41.212+0000";
"386";"Activity_0tws971";"Payment Type (Decision Model)";"businessRuleTask";;"false";"false";"6.0";"2021-05-09T07:43:56.450+0000";"4f2886a9-b09a-11eb-815c-5afe1358295f";"Activity_0tws971:4f2886aa-b09a-11eb-815c-5afe1358295f";"47151c90-b09a-11eb-815c-5afe1358295f";"SalesProcess:20:417c0182-b09a-11eb-815c-5afe1358295f";"SalesProcess";"47151c90-b09a-11eb-815c-5afe1358295f";"47151c90-b09a-11eb-815c-5afe1358295f";"2021-05-09T07:43:56.444+0000";
"387";"Activity_0tws971";"Payment Type (Decision Model)";"businessRuleTask";;"false";"false";"61.0";"2021-05-09T07:15:27.188+0000";"5453729a-b096-11eb-815c-5afe1358295f";"Activity_0tws971:5453729b-b096-11eb-815c-5afe1358295f";"4b2a2cb1-b096-11eb-815c-5afe1358295f";"SalesProcess:13:4374e86d-b096-11eb-815c-5afe1358295f";"SalesProcess";"4b2a2cb1-b096-11eb-815c-5afe1358295f";"4b2a2cb1-b096-11eb-815c-5afe1358295f";"2021-05-09T07:15:27.127+0000";
"388";"Activity_0tws971";"Payment Type";"businessRuleTask";;"false";"false";"29.0";"2021-05-23T11:09:26.383+0000";"5623fbb1-bbb7-11eb-bf31-3aea0f2551aa";"Activity_0tws971:5623fbb2-bbb7-11eb-bf31-3aea0f2551aa";"37365947-bbb7-11eb-bf31-3aea0f2551aa";"SalesProcess:32:d782449f-bb92-11eb-8a9f-86b0ac3ad822";"SalesProcess";"37365947-bbb7-11eb-bf31-3aea0f2551aa";"37365947-bbb7-11eb-bf31-3aea0f2551aa";"2021-05-23T11:09:26.354+0000";
"389";"Activity_0tws971";"Payment Type";"businessRuleTask";;"false";"false";"11.0";"2021-05-23T11:09:33.893+0000";"5aa0aa46-bbb7-11eb-bf31-3aea0f2551aa";"Activity_0tws971:5aa0aa47-bbb7-11eb-bf31-3aea0f2551aa";"f94f2ef4-bbb6-11eb-bf31-3aea0f2551aa";"SalesProcess:32:d782449f-bb92-11eb-8a9f-86b0ac3ad822";"SalesProcess";"f94f2ef4-bbb6-11eb-bf31-3aea0f2551aa";"f94f2ef4-bbb6-11eb-bf31-3aea0f2551aa";"2021-05-23T11:09:33.882+0000";
"38";"StartEventInventoryCheckAvailabilityProcessStarted";;"messageStartEvent";;"false";"false";"0.0";"2021-05-09T07:45:11.955+0000";"7c2a6fdf-b09a-11eb-815c-5afe1358295f";"7c2a96f6-b09a-11eb-815c-5afe1358295f";"7c2a6fdf-b09a-11eb-815c-5afe1358295f";"a3be8d25-b092-11eb-815c-5afe1358295f";"InventoryCheckAvialabilityProcess";"7c2a6fdf-b09a-11eb-815c-5afe1358295f";"7c2a6fdf-b09a-11eb-815c-5afe1358295f";"2021-05-09T07:45:11.955+0000";
"390";"Activity_0tws971";"Payment Type";"businessRuleTask";;"false";"false";"11.0";"2021-05-27T12:45:17.178+0000";"638b686b-bee9-11eb-81f7-322213044446";"Activity_0tws971:638b686c-bee9-11eb-81f7-322213044446";"4119332a-bee9-11eb-81f7-322213044446";"SalesProcess:34:91882f6d-bec8-11eb-8d08-a247f19c548a";"SalesProcess";"4119332a-bee9-11eb-81f7-322213044446";"4119332a-bee9-11eb-81f7-322213044446";"2021-05-27T12:45:17.167+0000";
"391";"Activity_0tws971";"Payment Type (Decision Model)";"businessRuleTask";;"false";"false";"7.0";"2021-05-09T07:37:29.303+0000";"68666d0b-b099-11eb-815c-5afe1358295f";"Activity_0tws971:68666d0c-b099-11eb-815c-5afe1358295f";"5feffc62-b099-11eb-815c-5afe1358295f";"SalesProcess:18:5818ff4e-b099-11eb-815c-5afe1358295f";"SalesProcess";"5feffc62-b099-11eb-815c-5afe1358295f";"5feffc62-b099-11eb-815c-5afe1358295f";"2021-05-09T07:37:29.296+0000";
"392";"Activity_0tws971";"Payment Type";"businessRuleTask";;"false";"false";"51.0";"2021-05-23T06:52:18.521+0000";"6a67b55b-bb93-11eb-8a9f-86b0ac3ad822";"Activity_0tws971:6a67b55c-bb93-11eb-8a9f-86b0ac3ad822";"53af359c-bb93-11eb-8a9f-86b0ac3ad822";"SalesProcess:32:d782449f-bb92-11eb-8a9f-86b0ac3ad822";"SalesProcess";"53af359c-bb93-11eb-8a9f-86b0ac3ad822";"53af359c-bb93-11eb-8a9f-86b0ac3ad822";"2021-05-23T06:52:18.470+0000";
"393";"Activity_0tws971";"Payment Type (Decision Model)";"businessRuleTask";;"false";"false";"65.0";"2021-05-20T09:12:02.920+0000";"70a613a8-b94b-11eb-a4b5-aef981eb09af";"Activity_0tws971:70a613a9-b94b-11eb-a4b5-aef981eb09af";"4f87af90-b94b-11eb-a4b5-aef981eb09af";"SalesProcess:27:dade1280-b949-11eb-a4b5-aef981eb09af";"SalesProcess";"4f87af90-b94b-11eb-a4b5-aef981eb09af";"4f87af90-b94b-11eb-a4b5-aef981eb09af";"2021-05-20T09:12:02.855+0000";
"394";"Activity_0tws971";"Payment Type (Decision Model)";"businessRuleTask";;"false";"false";"9.0";"2021-05-20T08:58:01.470+0000";"7b238b30-b949-11eb-a4b5-aef981eb09af";"Activity_0tws971:7b238b31-b949-11eb-a4b5-aef981eb09af";"5fb2172d-b949-11eb-a4b5-aef981eb09af";"SalesProcess:25:4cfc8202-b949-11eb-a4b5-aef981eb09af";"SalesProcess";"5fb2172d-b949-11eb-a4b5-aef981eb09af";"5fb2172d-b949-11eb-a4b5-aef981eb09af";"2021-05-20T08:58:01.461+0000";
"395";"Activity_0tws971";"Payment Type";"businessRuleTask";;"false";"false";"632.0";"2021-05-23T10:49:11.192+0000";"8178639a-bbb4-11eb-bf31-3aea0f2551aa";"Activity_0tws971:81788aab-bbb4-11eb-bf31-3aea0f2551aa";"96e45055-bbb2-11eb-bf31-3aea0f2551aa";"SalesProcess:32:d782449f-bb92-11eb-8a9f-86b0ac3ad822";"SalesProcess";"96e45055-bbb2-11eb-bf31-3aea0f2551aa";"96e45055-bbb2-11eb-bf31-3aea0f2551aa";"2021-05-23T10:49:10.560+0000";
"396";"Activity_0tws971";"Payment Type (Decision Model)";"businessRuleTask";;"false";"false";"26.0";"2021-05-09T07:23:56.387+0000";"83da641d-b097-11eb-815c-5afe1358295f";"Activity_0tws971:83da641e-b097-11eb-815c-5afe1358295f";"6d9391f4-b097-11eb-815c-5afe1358295f";"SalesProcess:14:61a537e0-b097-11eb-815c-5afe1358295f";"SalesProcess";"6d9391f4-b097-11eb-815c-5afe1358295f";"6d9391f4-b097-11eb-815c-5afe1358295f";"2021-05-09T07:23:56.361+0000";
"397";"Activity_0tws971";"Payment Type (Decision Model)";"businessRuleTask";;"false";"false";"95.0";"2021-05-20T09:05:34.005+0000";"88d1c776-b94a-11eb-a4b5-aef981eb09af";"Activity_0tws971:88d1c777-b94a-11eb-a4b5-aef981eb09af";"72dc4a82-b94a-11eb-a4b5-aef981eb09af";"SalesProcess:27:dade1280-b949-11eb-a4b5-aef981eb09af";"SalesProcess";"72dc4a82-b94a-11eb-a4b5-aef981eb09af";"72dc4a82-b94a-11eb-a4b5-aef981eb09af";"2021-05-20T09:05:33.910+0000";
"398";"Activity_0tws971";"Payment Type";"businessRuleTask";;"false";"false";"47.0";"2021-05-27T09:18:47.113+0000";"8a78083b-becc-11eb-8d08-a247f19c548a";"Activity_0tws971:8a78083c-becc-11eb-8d08-a247f19c548a";"6ead50ba-becc-11eb-8d08-a247f19c548a";"SalesProcess:34:91882f6d-bec8-11eb-8d08-a247f19c548a";"SalesProcess";"6ead50ba-becc-11eb-8d08-a247f19c548a";"6ead50ba-becc-11eb-8d08-a247f19c548a";"2021-05-27T09:18:47.066+0000";
"399";"Activity_0tws971";"Payment Type";"businessRuleTask";;"false";"false";"39.0";"2021-05-27T12:10:48.033+0000";"9238a9fc-bee4-11eb-81f7-322213044446";"Activity_0tws971:9238a9fd-bee4-11eb-81f7-322213044446";"733053ab-bee4-11eb-81f7-322213044446";"SalesProcess:34:91882f6d-bec8-11eb-8d08-a247f19c548a";"SalesProcess";"733053ab-bee4-11eb-81f7-322213044446";"733053ab-bee4-11eb-81f7-322213044446";"2021-05-27T12:10:47.994+0000";
"39";"StartEventInventoryCheckAvailabilityProcessStarted";;"messageStartEvent";;"false";"false";"1.0";"2021-05-27T12:31:53.000+0000";"8438a67d-bee7-11eb-81f7-322213044446";"84391bb4-bee7-11eb-81f7-322213044446";"8438a67d-bee7-11eb-81f7-322213044446";"a3be8d25-b092-11eb-815c-5afe1358295f";"InventoryCheckAvialabilityProcess";"8438a67d-bee7-11eb-81f7-322213044446";"8438a67d-bee7-11eb-81f7-322213044446";"2021-05-27T12:31:52.999+0000";
"3";"StartEventInventoryCheckAvailabilityProcessStarted";;"messageStartEvent";;"false";"false";"0.0";"2021-05-20T09:16:22.070+0000";"0b243f97-b94c-11eb-a4b5-aef981eb09af";"0b2725d8-b94c-11eb-a4b5-aef981eb09af";"0b243f97-b94c-11eb-a4b5-aef981eb09af";"a3be8d25-b092-11eb-815c-5afe1358295f";"InventoryCheckAvialabilityProcess";"0b243f97-b94c-11eb-a4b5-aef981eb09af";"0b243f97-b94c-11eb-a4b5-aef981eb09af";"2021-05-20T09:16:22.070+0000";
"400";"Activity_0tws971";"Payment Type";"businessRuleTask";;"false";"false";"169.0";"2021-05-27T12:32:46.565+0000";"a40cd840-bee7-11eb-81f7-322213044446";"Activity_0tws971:a40cd841-bee7-11eb-81f7-322213044446";"84298b3f-bee7-11eb-81f7-322213044446";"SalesProcess:34:91882f6d-bec8-11eb-8d08-a247f19c548a";"SalesProcess";"84298b3f-bee7-11eb-81f7-322213044446";"84298b3f-bee7-11eb-81f7-322213044446";"2021-05-27T12:32:46.396+0000";
"401";"Activity_0tws971";"Payment Type (Decision Model)";"businessRuleTask";;"false";"false";"2943.0";"2021-05-15T09:41:19.543+0000";"b1e593d1-b561-11eb-b311-72e642d23b9b";"Activity_0tws971:b1e593d2-b561-11eb-b311-72e642d23b9b";"742c0908-b561-11eb-b311-72e642d23b9b";"SalesProcess:20:417c0182-b09a-11eb-815c-5afe1358295f";"SalesProcess";"742c0908-b561-11eb-b311-72e642d23b9b";"742c0908-b561-11eb-b311-72e642d23b9b";"2021-05-15T09:41:16.600+0000";
"402";"Activity_0tws971";"Payment Type (Decision Model)";"businessRuleTask";;"false";"false";"15.0";"2021-05-09T07:11:09.543+0000";"bac8f635-b095-11eb-815c-5afe1358295f";"Activity_0tws971:bac8f636-b095-11eb-815c-5afe1358295f";"aed6561a-b095-11eb-815c-5afe1358295f";"SalesProcess:12:80c51f3e-b095-11eb-815c-5afe1358295f";"SalesProcess";"aed6561a-b095-11eb-815c-5afe1358295f";"aed6561a-b095-11eb-815c-5afe1358295f";"2021-05-09T07:11:09.528+0000";
"403";"Activity_0tws971";"Payment Type";"businessRuleTask";;"false";"false";"29.0";"2021-05-27T10:03:06.039+0000";"bb52896e-bed2-11eb-8d08-a247f19c548a";"Activity_0tws971:bb52896f-bed2-11eb-8d08-a247f19c548a";"9eb05dad-bed2-11eb-8d08-a247f19c548a";"SalesProcess:34:91882f6d-bec8-11eb-8d08-a247f19c548a";"SalesProcess";"9eb05dad-bed2-11eb-8d08-a247f19c548a";"9eb05dad-bed2-11eb-8d08-a247f19c548a";"2021-05-27T10:03:06.010+0000";
"404";"Activity_0tws971";"Payment Type (Decision Model)";"businessRuleTask";;"false";"false";"33.0";"2021-05-15T10:24:47.444+0000";"c60fb8ae-b567-11eb-b311-72e642d23b9b";"Activity_0tws971:c60fb8af-b567-11eb-b311-72e642d23b9b";"f6f5faba-b562-11eb-b311-72e642d23b9b";"SalesProcess:20:417c0182-b09a-11eb-815c-5afe1358295f";"SalesProcess";"f6f5faba-b562-11eb-b311-72e642d23b9b";"f6f5faba-b562-11eb-b311-72e642d23b9b";"2021-05-15T10:24:47.411+0000";
"405";"Activity_0tws971";"Payment Type (Decision Model)";"businessRuleTask";;"false";"false";"75.0";"2021-05-20T09:00:07.546+0000";"c63f2486-b949-11eb-a4b5-aef981eb09af";"Activity_0tws971:c63f2487-b949-11eb-a4b5-aef981eb09af";"9c58f9be-b949-11eb-a4b5-aef981eb09af";"SalesProcess:26:7313f1ce-b949-11eb-a4b5-aef981eb09af";"SalesProcess";"9c58f9be-b949-11eb-a4b5-aef981eb09af";"9c58f9be-b949-11eb-a4b5-aef981eb09af";"2021-05-20T09:00:07.471+0000";
"406";"Activity_0tws971";"Payment Type";"businessRuleTask";;"false";"false";"706.0";"2021-05-27T12:05:12.050+0000";"c98ff3a7-bee3-11eb-81f7-322213044446";"Activity_0tws971:c98ff3a8-bee3-11eb-81f7-322213044446";"ad7658d6-bee3-11eb-81f7-322213044446";"SalesProcess:34:91882f6d-bec8-11eb-8d08-a247f19c548a";"SalesProcess";"ad7658d6-bee3-11eb-81f7-322213044446";"ad7658d6-bee3-11eb-81f7-322213044446";"2021-05-27T12:05:11.344+0000";
"407";"Activity_0tws971";"Payment Type (Decision Model)";"businessRuleTask";;"false";"false";"17.0";"2021-05-09T07:26:03.684+0000";"cfbbbf1a-b097-11eb-815c-5afe1358295f";"Activity_0tws971:cfbbbf1b-b097-11eb-815c-5afe1358295f";"c5d590d1-b097-11eb-815c-5afe1358295f";"SalesProcess:15:b8d59fad-b097-11eb-815c-5afe1358295f";"SalesProcess";"c5d590d1-b097-11eb-815c-5afe1358295f";"c5d590d1-b097-11eb-815c-5afe1358295f";"2021-05-09T07:26:03.667+0000";
"408";"Activity_0tws971";"Payment Type";"businessRuleTask";;"false";"false";"1166.0";"2021-05-27T14:42:56.737+0000";"d2ae623d-bef9-11eb-90c8-128b2648b515";"Activity_0tws971:d2ae623e-bef9-11eb-90c8-128b2648b515";"8c70d1a3-bef9-11eb-90c8-128b2648b515";"SalesProcess:35:6df14dce-bee9-11eb-81f7-322213044446";"SalesProcess";"8c70d1a3-bef9-11eb-90c8-128b2648b515";"8c70d1a3-bef9-11eb-90c8-128b2648b515";"2021-05-27T14:42:55.571+0000";
"409";"Activity_0tws971";"Payment Type (Decision Model)";"businessRuleTask";;"false";"false";"32.0";"2021-05-09T06:57:34.041+0000";"d4b2a2e1-b093-11eb-815c-5afe1358295f";"Activity_0tws971:d4b2a2e2-b093-11eb-815c-5afe1358295f";"c7eb9bc6-b093-11eb-815c-5afe1358295f";"SalesProcess:6:bf09be62-b093-11eb-815c-5afe1358295f";"SalesProcess";"c7eb9bc6-b093-11eb-815c-5afe1358295f";"c7eb9bc6-b093-11eb-815c-5afe1358295f";"2021-05-09T06:57:34.009+0000";
"40";"StartEventInventoryCheckAvailabilityProcessStarted";;"messageStartEvent";;"false";"false";"0.0";"2021-05-09T07:09:48.000+0000";"8a309f0e-b095-11eb-815c-5afe1358295f";"8a30c625-b095-11eb-815c-5afe1358295f";"8a309f0e-b095-11eb-815c-5afe1358295f";"a3be8d25-b092-11eb-815c-5afe1358295f";"InventoryCheckAvialabilityProcess";"8a309f0e-b095-11eb-815c-5afe1358295f";"8a309f0e-b095-11eb-815c-5afe1358295f";"2021-05-09T07:09:48.000+0000";
"410";"Activity_0tws971";"Payment Type (Decision Model)";"businessRuleTask";;"false";"false";"12.0";"2021-05-09T07:33:27.801+0000";"d8736242-b098-11eb-815c-5afe1358295f";"Activity_0tws971:d8736243-b098-11eb-815c-5afe1358295f";"cea0e309-b098-11eb-815c-5afe1358295f";"SalesProcess:16:0374688a-b098-11eb-815c-5afe1358295f";"SalesProcess";"cea0e309-b098-11eb-815c-5afe1358295f";"cea0e309-b098-11eb-815c-5afe1358295f";"2021-05-09T07:33:27.789+0000";
"411";"Activity_0tws971";"Payment Type (Decision Model)";"businessRuleTask";;"false";"false";"16.0";"2021-05-20T09:07:51.200+0000";"daa42128-b94a-11eb-a4b5-aef981eb09af";"Activity_0tws971:daa42129-b94a-11eb-a4b5-aef981eb09af";"c5875100-b94a-11eb-a4b5-aef981eb09af";"SalesProcess:27:dade1280-b949-11eb-a4b5-aef981eb09af";"SalesProcess";"c5875100-b94a-11eb-a4b5-aef981eb09af";"c5875100-b94a-11eb-a4b5-aef981eb09af";"2021-05-20T09:07:51.184+0000";
"412";"Activity_0tws971";"Payment Type (Decision Model)";"businessRuleTask";;"false";"false";"28.0";"2021-05-09T07:04:59.376+0000";"de23f964-b094-11eb-815c-5afe1358295f";"Activity_0tws971:de23f965-b094-11eb-815c-5afe1358295f";"d420a729-b094-11eb-815c-5afe1358295f";"SalesProcess:8:cca64905-b094-11eb-815c-5afe1358295f";"SalesProcess";"d420a729-b094-11eb-815c-5afe1358295f";"d420a729-b094-11eb-815c-5afe1358295f";"2021-05-09T07:04:59.348+0000";
